CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;
2014;34001391;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;BLAS SIERRA;PZ.;PLAZA;JUAN XXIII;;S/N;;;;;34;120;1;PALENCIA;PALENCIA;PALENCIA;34005;979742228;979742228;;34001391@educa.jcyl.es;http://cpblasssierra.centros.educa.jcyl.es;-4,53853;42,01314;N;N;N;S;S;N;
2014;49006512;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;BUENOS AIRES;CALLE;CALLE;ANTONIO MACHADO;;S/N;;;;;49;21;1;ZAMORA;BENAVENTE;BENAVENTE;49600;980633102;980633102;;49006512@educa.jcyl.es;http://ceipbuenosaires.centros.educa.jcyl.es;-5,67684;42,01034;N;N;N;S;S;N;
2014;37008783;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;BUENOS AIRES / GABRIEL MARTÍN;CALLE;CALLE;NAVALMORAL DE LA MATA;;S/N;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37008;923192261;923192261;;37008783@educa.jcyl.es;http://ceipbuenosairessalamanca.centros.educa.jcyl.es/sitio/;-5,70456;40,95473;N;N;N;S;S;N;
2014;37008461;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CAJA DE AHORROS;CALLE;CALLE;BENAVENTE;;S/N;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37003;923182017;923182017;;37008461@educa.jcyl.es;http://ceipcajadeahorros.centros.educa.jcyl.es;-5,65018;40,96461;N;N;N;S;N;N;
2014;24021981;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CAMINO DEL NORTE;AV.;AVENIDA;PEREGRINOS;;S/N;;;;;24;89;2;LEON;LEON;LEON;24008;987806163;987806163;;24021981@educa.jcyl.es;http://ceipcaminodelnorte.centros.educa.jcyl.es;-5,58992;42,61026;N;N;N;S;S;N;
2014;37008621;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CAMPO CHARRO;CALLE;CALLE;DEL DONANTE DE SANGRE;;S/N;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37007;923250948;923258153;;37008621@educa.jcyl.es;http://cpcampocharro.centros.educa.jcyl.es;-5,67564;40,96503;N;N;N;S;S;N;
2014;24008265;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CAMPO DE LA CRUZ;PS.;PASEO;DE SAN ANTONIO;4;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24400;987412601;;;24008265@educa.jcyl.es;http://ceipcampodelacruz.centros.educa.jcyl.es;-6,58678;42,54884;N;N;N;S;S;N;
2014;24017205;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CAMPO DE LOS JUDÍOS;AV.;AVENIDA;AMERICA;;S/N;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24401;987401318;;;24017205@educa.jcyl.es;http://ceipcampodelosjudios.centros.educa.jcyl.es;-6,58819;42,55176;N;N;N;S;N;N;
2014;47011280;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CAÑO DORADO;CALLE;CALLE;DON SANCHO;;S/N;;;;;47;231;1;VALLADOLID;ZARATAN;ZARATAN;47610;983343693;983343693;;47011280@educa.jcyl.es;http://ceipcanodorado.centros.educa.jcyl.es;-4,78187;41,66016;N;N;N;S;S;N;
2014;40000422;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CARDENAL CISNEROS;CALLE;CALLE;CASAS NUEVAS;;S/N;;;;;40;32;2;SEGOVIA;BOCEGUILLAS;BOCEGUILLAS;40560;921543109;921543151;;40000422@educa.jcyl.es;;-3,63841;41,33657;N;N;N;N;S;S;
2014;47003192;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CARDENAL MENDOZA;CALLE;CALLE;PANADEROS;28;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47004;983309243;983309243;;47003192@educa.jcyl.es;http://ceipcardenalmendoza.centros.educa.jcyl.es;-4,72311;41,64676;N;N;N;S;S;N;
2014;34002711;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CARLOS CASADO DEL ALISAL;CALLE;CALLE;TOMÁS SALVADOR;;S/N;;;;;34;206;2;PALENCIA;VILLADA;VILLADA;34340;979847203;979847203;;34002711@educa.jcyl.es;;-4,69992;42,40272;N;N;N;S;S;S;
2014;40004488;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CARLOS DE LECEA;CALLE;CALLE;GRECO;2;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40006;921435857;921435857;;40004488@educa.jcyl.es;http://ceipcarlosdelecea.centros.educa.jcyl.es;-4,11532;40,93363;N;N;N;S;S;N;
2014;34002356;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CARLOS RUIZ;CALLE;CALLE;DE LA CARRETERA;;S/N;;;;;34;904;10;PALENCIA;PERNIA (LA);SAN SALVADOR DE CANTAMUDA;34847;979879037;;;34002356@educa.jcyl.es;;-4,49596;42,96654;N;N;N;N;S;S;
2014;37009295;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CARMEN MARTÍN GAITE;CALLE;CALLE;PROFESOR TIERNO GALVAN;;S/N;;;;;37;294;2;SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES;37900;923130835;923130835;;37009295@educa.jcyl.es;http://cpcarmenmartingaite.centros.educa.jcyl.es;-5,62654;40,94641;N;N;N;S;S;N;
2014;09000148;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CASTILLA;AV.;AVENIDA;DEL FERIAL;4;;;;;;9;18;2;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;9400;947502558;947502558;;09000148@educa.jcyl.es;http://cpcastilla.centros.educa.jcyl.es;-3,68483;41,67316;N;N;N;N;S;S;
2014;34000013;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CASTILLA Y LEÓN;PS.;PASEO;EL SOTO;17;;;;;;34;4;1;PALENCIA;AGUILAR DE CAMPOO;AGUILAR DE CAMPOO;34800;979122251;979122251;;34000013@educa.jcyl.es;http://cpcastillayLeón.centros.educa.jcyl.es;-4,25733;42,78679;N;N;N;S;S;S;
2014;05000749;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CERVANTES;CALLE;CALLE;JESÚS DEL GRAN PODER;12;;;;;;5;19;3;AVILA;AVILA;AVILA;5003;920221849;920221849;;05000749@educa.jcyl.es;http://cpcervantes.centros.educa.jcyl.es;-4,69544;40,65235;N;N;N;S;S;N;
2014;09003861;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CERVANTES;CALLE;CALLE;RONDA DEL FERROCARRIL;101;;;;;;9;219;11;BURGOS;MIRANDA DE EBRO;MIRANDA DE EBRO;9200;947347283;947347799;;09003861@educa.jcyl.es;http://ceip-cervantes.centros.educa.jcyl.es;-2,94834;42,68407;N;N;N;S;N;N;
2014;24005719;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CERVANTES;CALLE;CALLE;SAN ANTONIO;;S/N;;;;;24;89;2;LEON;LEON;LEON;24008;987224981;987224981;;24005719@educa.jcyl.es;http://ceipcervantes.centros.educa.jcyl.es;-5,57064;42,61544;N;N;N;S;S;N;
2014;47002576;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CÉSAR BEDOYA;CALLE;CALLE;HOSPITAL;;S/N;;;;;47;158;1;VALLADOLID;SECA (LA);SECA (LA);47491;983816548;983816548;;47002576@educa.jcyl.es;;-4,90462;41,41019;N;N;N;S;N;N;
2014;34003026;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CIUDAD DE BUENOS AIRES;CALLE;CALLE;PADILLA;;S/N;;;;;34;120;1;PALENCIA;PALENCIA;PALENCIA;34003;979720563;979720563;;34003026@educa.jcyl.es;http://www.educa.jcyl.es/palencia/centros/baires/index.htm;-4,52248;42,00902;N;N;N;S;S;S;
2014;37013535;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CIUDAD DE L@S NIÑ@S;CALLE;CALLE;ESTUDIANTE DE SALAMANCA;;S/N;;;;;37;354;1;SALAMANCA;VILLAMAYOR;VILLAMAYOR;37185;923199058;;;37013535@educa.jcyl.es;http://ceipciudaddelosninos.centros.educa.jcyl.es;-5,69037;40,99809;N;N;N;S;S;S;
2014;09005833;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CLAUDIA CIANCAS;CRA.;CARRETERA;DE VILLASIDRO;;S/N;;;;;9;363;4;BURGOS;SASAMON;SASAMON;9123;947370175;947370175;;09005833@educa.jcyl.es;http://cpclaudiaciancas.centros.educa.jcyl.es;-4,04636;42,41785;N;N;N;N;S;S;
2014;05000488;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CLAUDIO SÁNCHEZ ALBORNOZ;PS.;PASEO;DE LA ESTACIÓN;1;;;;;;5;19;3;AVILA;AVILA;AVILA;5001;920221909;920221909;;05000488@educa.jcyl.es;http://cpclaudiosanchezalbornoz.centros.educa.jcyl.es;-4,68826;40,65637;N;N;N;S;S;N;
2014;09008202;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CLAUDIO SÁNCHEZ ALBORNOZ;CALLE;CALLE;VILLAFRANCA;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9007;947229868;947226127;;09008202@educa.jcyl.es;http://ceipclaudiosanchezalbornoz.centros.educa.jcyl.es/sitio/;-3,66805;42,34531;N;N;N;S;S;N;
2014;47006600;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CLEMENTE FERNÁNDEZ DE LA DEVESA;CALLE;CALLE;ZAMORA;18;;;;;;47;85;2;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;983812631;983812631;;47006600@educa.jcyl.es;http://cpladevesa.centros.educa.jcyl.es;-4,91987;41,30696;N;N;N;S;N;S;
2014;49000133;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICO DE ALMARAZ;CALLE;CALLE;EL PUERTO;;S/N;;;;;49;7;1;ZAMORA;ALMARAZ DE DUERO;ALMARAZ DE DUERO;49180;980554106;;;49000133@educa.jcyl.es;http://ceipalmaraz.centros.educa.jcyl.es;-5,91588;41,4724;N;N;N;N;N;N;
2014;49006238;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICO DE FERMOSELLE;CALLE;CALLE;EL SECO;;S/N;;;;;49;65;1;ZAMORA;FERMOSELLE;FERMOSELLE;49220;980614053;;;49006238@educa.jcyl.es;http://ceipfermoselle.centros.educa.jcyl.es;-6,39486;41,31552;N;N;N;S;N;N;
2014;49010722;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICO DE MORALES DEL VINO;CALLE;CALLE;PARQUE ESCUELAS;;2;;;;;49;127;1;ZAMORA;MORALES DEL VINO;MORALES DEL VINO;49190;980570293;980570293;;49010722@educa.jcyl.es;http://ceipmoralesdelvino.centros.educa.jcyl.es;-5,73191;41,44407;N;N;N;S;S;N;
2014;49004175;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICO DE SANTIBÁÑEZ DE TERA;CALLE;CALLE;GENERAL MOLA;56;;;;;;49;205;1;ZAMORA;SANTIBAÑEZ DE TERA;SANTIBAÑEZ DE TERA;49625;980658847;;;49004175@educa.jcyl.es;;-5,92278;41,98206;N;N;N;N;N;N;
2014;09012278;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICO DE VILLAGONZALO-PEDERNALES;CRA.;CARRETERA;DE ARCOS;19;;;;;;9;434;1;BURGOS;VILLAGONZALO PEDERNALES;VILLAGONZALO PEDERNALES;9195;947294173;947294173;;09012278@educa.jcyl.es;http://ceipvillagonzalopedernales.centros.educa.jcyl.es;-3,73462;42,29966;N;N;N;S;S;N;
2014;34007101;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICO DE VILLALOBÓN;CALLE;CALLE;TEJERA;;S/N;;;;;34;217;1;PALENCIA;VILLALOBON;VILLALOBON;34419;979765216;;;34007101@educa.jcyl.es;http://ceipvillalobon.centros.educa.jcyl.es;-4,49965;42,02866;N;N;N;S;S;N;
2014;47005085;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICO DE VILORIA DEL HENAR;CALLE;CALLE;CERVANTES;;S/N;;;;;47;194;1;VALLADOLID;VILORIA;VILORIA;47166;983697841;983697841;;47005085@educa.jcyl.es;;-4,35998;41,40729;N;N;N;S;N;N;
2014;37013641;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COLEGIO PÚBLICOS DE VILLARES DE LA REINA;CALLE;CALLE;ESCUELAS;;S/N;;;;;37;362;3;SALAMANCA;VILLARES DE LA REINA;VILLARES DE LA REINA;37184;923288346;923288346;;37013641@educa.jcyl.es;http://ceipvillaresdelareina.centros.educa.jcyl.es;-5,67152;41,02009;N;N;N;S;S;S;
2014;24017278;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COMPOSTILLA;CALLE;CALLE;II TRAVESÍA;;S/N;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24404;987412500;;;24017278@educa.jcyl.es;http://cpcompostilla.centros.educa.jcyl.es;-6,59938;42,56265;N;N;N;S;S;N;
2014;05005565;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;COMUNEROS DE CASTILLA;CALLE;CALLE;PADRE VICTORIANO;;S/N;;;;;5;19;3;AVILA;AVILA;AVILA;5005;920221351;;;05005565@educa.jcyl.es;http://ceipcomunerosdecastilla.centros.educa.jcyl.es;-4,68718;40,66156;N;N;N;S;S;N;
2014;09002339;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CONDADO DE TREVIÑO;CALLE;CALLE;MERCADO;2;;;;;;9;109;45;BURGOS;CONDADO DE TREVIÑO;TREVIÑO;9215;947360020;947360020;;09002339@educa.jcyl.es;http://cpcondadodetreviño.centros.educa.jcyl.es;-2,74903;42,73431;N;S;N;N;S;S;
2014;34000141;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CONDE DE VALLELLANO;PS.;PASEO;DE SAN MARTÍN;7;;;;;;34;10;1;PALENCIA;AMPUDIA;AMPUDIA;34191;979768086;979768086;;34000141@educa.jcyl.es;http://ceipcondevallellano.centros.educa.jcyl.es;-4,77897;41,91199;N;N;N;S;S;S;
2014;37009866;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ABADENGO;CALLE;CALLE;ERAS;35;;;;;;37;160;1;SALAMANCA;HINOJOSA DE DUERO;HINOJOSA DE DUERO;37230;923515305;923515305;;37009866@educa.jcyl.es;http://cpabadengo.centros.educa.jcyl.es;-6,79387;40,98613;S;N;N;N;N;N;
2014;37009386;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA AGADONES;CRA.;CARRETERA;DE AGALLAS;41;;;;;;37;181;1;SALAMANCA;MARTIAGO;MARTIAGO;37510;923487058;;;37009386@educa.jcyl.es;;-6,42264;40,45341;S;N;N;N;N;N;
2014;24018131;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ALBORADA;CALLE;CALLE;EL MOLINO;1;;;;;;24;115;5;LEON;PONFERRADA;COLUMBRIANOS;24490;987423710;987409406;;24018131@educa.jcyl.es;http://craalborada.centros.educa.jcyl.es;-6,58526;42,54075;S;N;N;S;S;S;
2014;49007191;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ALFOZ DE TORO;PZ.;PLAZA;RAMÓN Y CAJAL;;S/N;;;;;49;129;1;ZAMORA;MORALES DE TORO;MORALES DE TORO;49810;980698266;;;49007191@educa.jcyl.es;http://craalfozdetoro.centros.educa.jcyl.es;-5,30582;41,53993;S;N;N;S;N;N;
2014;37009544;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ALHANDIGA;CRA.;CARRETERA;DEL PANTANO;2;;;;;;37;188;1;SALAMANCA;MAYA (LA);MAYA (LA);37780;923391804;;;37009544@educa.jcyl.es;http://craalhandiga.centros.educa.jcyl.es;-5,61178;40,6878;S;N;N;S;N;N;
2014;37009568;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ALTO ÁGUEDA;AV.;AVENIDA;DE PORTUGAL;;S/N;;;;;37;221;1;SALAMANCA;NAVASFRIAS;NAVASFRIAS;37542;923475022;923475022;;37009568@educa.jcyl.es;;-6,82131;40,29817;S;N;N;S;N;N;
2014;05009583;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ALTO ALBERCHE;CALLE;CALLE;PILÓN;5;;;;;;5;160;1;AVILA;NAVALOSA;NAVALOSA;5123;920299358;920299358;;05009583@educa.jcyl.es;;-4,9331;40,40074;S;N;N;S;N;N;
2014;05002345;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ALTO GREDOS;CALLE;CALLE;ENSALERO;11;;;;;;5;105;1;AVILA;HOYOS DEL ESPINO;HOYOS DEL ESPINO;5634;920349066;920349066;;05002345@educa.jcyl.es;http://centros1.pntic.mec.es/cp.alto.gredos;-5,17696;40,3525;S;N;N;S;N;N;
2014;05006132;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ALTO TIÉTAR;CALLE;CALLE;CAMINO DE LOS PRADOS;;S/N;;;;;5;227;1;AVILA;SANTA MARIA DEL TIETAR;SANTA MARIA DEL TIETAR;5429;918662474;918662474;;05006132@educa.jcyl.es;http://craaltotietar.centros.educa.jcyl.es;-4,55124;40,30658;S;N;N;S;N;N;
2014;09008721;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ANTONIO DE NEBRIJA;AV.;AVENIDA;DE LA ESCUELAS;45;;;;;;9;390;1;BURGOS;TORRESANDINO;TORRESANDINO;9310;947551130;947551130;;09008721@educa.jcyl.es;http://craantoniodenebrija.centros.educa.jcyl.es;-3,90954;41,82736;S;N;N;N;N;N;
2014;37009911;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ARMUÑA;CALLE;CALLE;SANTA MARÍA;26;;;;;;37;238;1;SALAMANCA;PEDROSILLO EL RALO;PEDROSILLO EL RALO;37427;923354385;923354385;;37009911@educa.jcyl.es;http://craarmuna.centros.educa.jcyl.es;-5,53819;41,04158;S;N;N;N;S;S;
2014;05006120;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ARTURO DUPERIER;CRA.;CARRETERA;DE MADRID;;S/N;;;;;5;110;1;AVILA;LANZAHITA;LANZAHITA;5490;920378586;920378586;;05006120@educa.jcyl.es;http://craarturoduperier.centros.educa.jcyl.es;-4,93666;40,2049;S;N;N;N;N;N;
2014;24018052;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA BABIA;CRA.;CARRETERA;LEÓN-VILLABLINO;;S/N;;;;;24;29;3;LEON;CABRILLANES;HUERGAS DE BABIA;24143;987488761;987488761;;24018052@educa.jcyl.es;http://crababia.centros.educa.jcyl.es;-6,09705;42,9547;S;N;N;N;S;S;
2014;49007358;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA BAJO DUERO;CALLE;CALLE;ERAS DE ARRIBA, S/N;;S/N;;;;;49;58;1;ZAMORA;CUBO DE TIERRA DEL VINO (EL);CUBO DE TIERRA DEL VINO (EL);49710;980577544;980560504;;49007358@educa.jcyl.es;http://crabajoduero.centros.educa.jcyl.es;-5,71375;41,25434;S;N;N;S;N;N;
2014;37007602;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA BAJO TORMES;CALLE;CALLE;OLMO;1;;;;;;37;370;11;SALAMANCA;VILLASECO DE LOS REYES;VILLASECO DE LOS REYES;37150;923575222;923575234;;37007602@educa.jcyl.es;http://crabajotormes.centros.educa.jcyl.es;-6,18458;41,16263;S;N;N;N;N;S;
2014;24018404;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CABRERA;CRA.;CARRETERA;CASTROHINOJO;;S/N;;;;;24;67;6;LEON;ENCINEDO;QUINTANILLA DE LOSADA;24743;987654664;987654664;;24018404@educa.jcyl.es;http://cracabrera.centros.educa.jcyl.es;-6,56028;42,27814;S;N;N;N;S;S;
2014;05005875;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMILO JOSÉ CELA;CALLE;CALLE;ESCUELAS;1;;;;;;5;13;1;AVILA;ARENAL (EL);ARENAL (EL);5416;920375470;920375483;;05005875@educa.jcyl.es;http://cracamilojosecela.centros.educa.jcyl.es/sitio/index.cgi;-5,08794;40,26501;S;N;N;S;N;N;
2014;37009842;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPO DE ARGAÑÁN;CALLE;CALLE;PEDRO MATEOS;11;;;;;;37;140;2;SALAMANCA;FUENTES DE OÑORO;FUENTES DE OÑORO;37480;923473038;923473038;;37009842@educa.jcyl.es;;-6,82142;40,59507;S;N;N;S;N;N;
2014;37009453;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPO DE PEÑARANDA;CALLE;CALLE;SALAS POMBO;18;;;;;;37;77;2;SALAMANCA;CAMPO DE PEÑARANDA (EL);CAMPO DE PEÑARANDA (EL);37317;923552076;923552076;;37009453@educa.jcyl.es;http://cracampodepenaranda.centros.educa.jcyl.es;-5,28601;40,9541;S;N;N;S;N;S;
2014;37009428;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPO DE SALAMANCA;CALLE;CALLE;ERAS DE LA IGLESIA;37;;;;;;37;40;1;SALAMANCA;BARBADILLO;BARBADILLO;37440;923342123;923313080;;37009428@educa.jcyl.es;;-5,8822;40,93299;S;N;N;S;N;N;
2014;37009635;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPOPETRE;CRA.;CARRETERA;DE PALACIOS;;S/N;;;;;37;81;1;SALAMANCA;CANTALAPIEDRA;CANTALAPIEDRA;37400;923530101;;;37009635@educa.jcyl.es;http://cracampopetre.centros.educa.jcyl.es;-5,18683;41,12538;S;N;N;S;S;S;
2014;40004968;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPOS CASTELLANOS;CALLE;CALLE;ESCUELAS;23;;;;;;40;41;1;SEGOVIA;CANTIMPALOS;CANTIMPALOS;40360;921496126;921496126;;40004968@educa.jcyl.es;http://cracamposcastellanos/centros.educa.jcyl.es;-4,16273;41,0716;S;N;N;S;S;S;
2014;34003804;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPOS DE CASTILLA;AV.;AVENIDA;JUAN JOSÉ LUCAS;22;;;;;;34;29;1;PALENCIA;BECERRIL DE CAMPOS;BECERRIL DE CAMPOS;34310;979833326;979833326;;34003804@educa.jcyl.es;http://cpcamposdecastilla.centros.educa.jcyl.es;-4,64743;42,10752;S;N;N;S;N;N;
2014;47006961;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPOS DE CASTILLA;CALLE;CALLE;ESCUELAS;2;;;;;;47;15;1;VALLADOLID;BECILLA DE VALDERADUEY;BECILLA DE VALDERADUEY;47670;983746153;983746153;;47006961@educa.jcyl.es;http://cracamposdecastilla.centros.educa.jcyl.es/sitio/;-5,21595;42,09873;S;N;N;S;N;N;
2014;40004853;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPOS DE CASTILLA;CALLE;CALLE;CARDENAL ESPINOSA;1;;;;;;40;121;1;SEGOVIA;MARTIN MUÑOZ DE LAS POSADAS;MARTIN MUÑOZ DE LAS POSADAS;40446;920311026;920311026;;40004853@educa.jcyl.es;http://cracamposdecastilla.centros.educa.jcyl.es;-4,59564;40,99532;S;N;N;S;N;N;
2014;42003803;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA CAMPOS DE GÓMARA;CRA.;CARRETERA;DE CABREJAS;;S/N;;;;;42;96;2;SORIA;GOMARA;GOMARA;42120;975380095;975380095;;42003803@educa.jcyl.es;http://cpcamposdegomara.centros.educa.jcyl.es;-2,23113;41,62459;S;N;N;N;S;S;
